snackName,rating,choseFor,pcResponse
..\..\JOCN-master\task a\images\welch's_berry.jpg,-0.279876,1,1
0.5,-1.783685,2,1
$1.25,1.223934,1,1
..\..\JOCN-master\task a\images\nabisco_ritz bits_cookies.jpg,NaN,2,1
0.5,0.221394,1,1
1.5,-0.279876,1,1
1.75,-0.279876,2,1
..\..\JOCN-master\task a\images\fiber one_cinamon_coffee cake.jpg,0.722664,1,1
1.0,-0.781145,2,1
1.75,0.722664,1,1
..\..\JOCN-master\task a\images\barnum's_animal_crackers.jpg,NaN,2,1
..\..\JOCN-master\task a\images\baked_lays_barbeque.jpg,1.223934,2,1
0.5,-0.781145,2,1
..\..\JOCN-master\task a\images\pringles_sour cream and onion_potato crisps.jpg,-0.781145,2,1
$1.75,NaN,1,1
1.75,-0.781145,2,1
..\..\JOCN-master\task a\images\combos_cheddar cheese_pretzel.jpg,NaN,1,1
..\..\JOCN-master\task a\images\quaker_chewy_chocolate chip.jpg,NaN,2,1
..\..\JOCN-master\task a\images\welch's_berry.jpg,-1.783685,2,1
1.0,-1.783685,1,1
..\..\JOCN-master\task a\images\fiber one_cinamon_coffee cake.jpg,NaN,1,1
..\..\JOCN-master\task a\images\jacklinks_beef_jerky_original.jpg,-0.781145,2,1
..\..\JOCN-master\task a\images\garden_veggie straws_cheddar.jpg,NaN,2,1
..\..\JOCN-master\task a\images\skittles_wild berry_candy.jpg,-0.279876,2,1
$1.25,NaN,2,1
1.25,1.223934,1,1
..\..\JOCN-master\task a\images\cheez-it_white_cheddar.JPG,NaN,1,1
..\..\JOCN-master\task a\images\barnum's_animal_crackers.jpg,1.223934,1,1
$1.75,NaN,1,1
0.75,-0.781145,1,1
..\..\JOCN-master\task a\images\jacklinks_beef_jerky_original.jpg,1.223934,2,1
$1.75,NaN,2,1
$1.0,NaN,1,1
..\..\JOCN-master\task a\images\cheez-it_white_cheddar.JPG,NaN,2,1
$1.25,0.722664,1,1
..\..\JOCN-master\task a\images\popchips_ridges_perfectly_salted.jpg,0.722664,2,1
$1.75,NaN,1,1
..\..\JOCN-master\task a\images\baked_lays_barbeque.jpg,-1.783685,2,1
..\..\JOCN-master\task a\images\baked_lays_barbeque.jpg,-1.783685,1,1
..\..\JOCN-master\task a\images\pringles_the original_potato crisps.jpg,0.221394,1,1
$1.0,1.223934,1,0
1.25,-1.783685,2,1
..\..\JOCN-master\task a\images\nestle_babyruth_bar.jpg,1.223934,2,1
$0.5,NaN,2,1
..\..\JOCN-master\task a\images\jacklinks_small_batch.jpg,-0.781145,2,1
$0.75,NaN,1,1
$1.75,-1.282415,1,1
..\..\JOCN-master\task a\images\nature_valley_granola_cups_almond_butter.jpg,NaN,1,1
..\..\JOCN-master\task a\images\lays_classic_potato chips.jpg,1.223934,2,0
..\..\JOCN-master\task a\images\fiber one_chocolate fudge_ brownie.jpg,-1.282415,2,1
..\..\JOCN-master\task a\images\starburst_verry berry_candy.jpg,0.722664,1,1
..\..\JOCN-master\task a\images\nestle_crunch_bar.jpg,-1.282415,2,1
0.75,0.722664,2,1
..\..\JOCN-master\task a\images\baked_cheetos_crunchy.jpg,0.722664,2,1
..\..\JOCN-master\task a\images\kettle_salt_vinegar.jpg,NaN,1,1
..\..\JOCN-master\task a\images\welch's_tropical_fruits.jpg,-1.282415,1,1
..\..\JOCN-master\task a\images\this_popcorn_is_awesome_aged_white_cheddar.jpg,NaN,1,1
0.5,0.221394,1,1
1.0,-0.279876,2,1
..\..\JOCN-master\task a\images\cheez-it_white_cheddar.JPG,-0.781145,1,1
..\..\JOCN-master\task a\images\larabar_apple_pie_bar.jpg,NaN,2,1
..\..\JOCN-master\task a\images\nutrigrain_blueberry_bar.jpg,NaN,1,1
..\..\JOCN-master\task a\images\fiber one_cinamon_coffee cake.jpg,-0.781145,2,1
..\..\JOCN-master\task a\images\jacklinks_beef_stick.jpg,-0.279876,2,1
1.25,-0.781145,2,1
..\..\JOCN-master\task a\images\reeses_peanut butter cups_milk choc.jpg,-0.279876,1,1
..\..\JOCN-master\task a\images\hersey_milk_chocolate.jpg,0.722664,2,1
..\..\JOCN-master\task a\images\jacklinks_beef_jerky_original.jpg,-0.279876,1,1
..\..\JOCN-master\task a\images\fritos_original_corn chips.jpg,-0.781145,2,1
..\..\JOCN-master\task a\images\annie's_chocolate_bunny_grahams.jpg,NaN,1,1
..\..\JOCN-master\task a\images\cliff_chocolate chip_bar.jpg,NaN,2,1
..\..\JOCN-master\task a\images\wheat_thins.jpg,NaN,2,1
..\..\JOCN-master\task a\images\krave_jerky_original.jpg,1.223934,1,1
1.25,0.221394,2,1
..\..\JOCN-master\task a\images\barnum's_animal_crackers.jpg,0.722664,1,1
..\..\JOCN-master\task a\images\nabisco_oreo_mini.jpg,-0.781145,2,1
..\..\JOCN-master\task a\images\larabar_peanut_butter_cookie_bar.jpg,-1.783685,1,1
$0.75,NaN,2,1
$1.75,NaN,1,1
1.75,1.223934,2,1
1.5,-0.279876,2,1
..\..\JOCN-master\task a\images\planters_salted_cashews.jpg,-0.781145,2,1
..\..\JOCN-master\task a\images\pepperidge farms-goldish-cheddar.jpg,0.221394,1,1
..\..\JOCN-master\task a\images\kar's_yogurt apple_nut mix.jpg,NaN,2,1
0.5,1.223934,1,1
..\..\JOCN-master\task a\images\garden_veggie straws_sea salt.jpg,-1.282415,1,1
$1.5,NaN,1,1
..\..\JOCN-master\task a\images\baked_lays_sour cream and onion.jpg,-1.282415,1,1
..\..\JOCN-master\task a\images\nabisco_oreo_mini.jpg,1.223934,2,0
1.25,0.722664,2,1
..\..\JOCN-master\task a\images\nestle_butterfinger_bar.jpg,NaN,1,1
..\..\JOCN-master\task a\images\cheez itz_original.jpg,-0.781145,2,1
..\..\JOCN-master\task a\images\austin_cheddar cheese_cheese cracker.jpg,-0.781145,2,1
..\..\JOCN-master\task a\images\cheez itz_original.jpg,NaN,2,1
$0.75,NaN,2,1
1.5,-0.279876,1,1
..\..\JOCN-master\task a\images\larabar_apple_pie_bar.jpg,0.722664,2,1
..\..\JOCN-master\task a\images\larabar_peanut putter_bar.jpg,1.223934,2,1
..\..\JOCN-master\task a\images\quaker_chewy_chocolate chip.jpg,-0.279876,1,1
$1.25,NaN,2,1
0.5,0.722664,2,1
..\..\JOCN-master\task a\images\walkers_highlander_shortbread.jpg,NaN,1,1
$1.25,NaN,2,1
$1.25,NaN,2,1
$0.5,NaN,1,1
0.5,-1.282415,1,1
$1.75,NaN,2,1
$0.75,NaN,2,1
..\..\JOCN-master\task a\images\kellogg's_rice krispies_orignal.jpg,1.223934,1,0
$1.0,0.722664,2,1
..\..\JOCN-master\task a\images\welch's_berry.jpg,1.223934,2,0
..\..\JOCN-master\task a\images\ct_crunch_cereal_bar.jpg,-0.781145,1,1
$1.0,NaN,1,1
..\..\JOCN-master\task a\images\jacklinks_beef_stick.jpg,-1.282415,1,1
..\..\JOCN-master\task a\images\cheez itz_original.jpg,0.221394,2,1
..\..\JOCN-master\task a\images\larabar_peanut putter_bar.jpg,-0.781145,1,1
$1.25,-1.783685,1,1
$1.75,-0.279876,1,1
$1.25,0.722664,2,0
..\..\JOCN-master\task a\images\welch's_tropical_fruits.jpg,NaN,1,1
..\..\JOCN-master\task a\images\reeses_peanut butter cups_milk choc.jpg,-0.781145,1,0
$1.75,0.221394,1,0
..\..\JOCN-master\task a\images\sourpatchkids_original_candy.jpg,0.722664,1,1
$1.75,1.223934,1,0
$1.25,1.223934,1,0
$0.5,NaN,2,1
$1.25,1.223934,2,0
..\..\JOCN-master\task a\images\quaker_chewy_chocolate chip.jpg,NaN,2,1
..\..\JOCN-master\task a\images\black_forest_gummies.jpg,NaN,2,1
..\..\JOCN-master\task a\images\special_k_cracker_chips.jpg,NaN,1,1
..\..\JOCN-master\task a\images\krave_jerky_sweet_chipotle.jpg,NaN,1,1
$0.75,-1.783685,1,1
..\..\JOCN-master\task a\images\kitkat_crisp wafers_milk choc.jpg,-0.279876,2,1
..\..\JOCN-master\task a\images\quaker_chewy_dark choc chunk.jpg,-0.781145,1,1
1.0,0.722664,2,1
$0.5,0.722664,1,0
..\..\JOCN-master\task a\images\skinny_pop_popcorn.jpg,NaN,1,1
..\..\JOCN-master\task a\images\sourpatch_watermelon_candy.jpg,0.722664,1,0
$0.75,NaN,1,1
0.75,1.223934,1,1
$0.75,NaN,2,1
..\..\JOCN-master\task a\images\cheetos_crunchy_chips.jpg,NaN,2,1
..\..\JOCN-master\task a\images\nabisco_ritz bits_cookies.jpg,-1.783685,1,1
