snackName,rating,choseFor,pcResponse
..\..\JOCN-master\task a\images\m&m's_milk_chocholate.jpg,0.353958,2,0
$1.25,0.353958,1,0
..\..\JOCN-master\task a\images\baked_cheetos_crunchy.jpg,NaN,2,1
$1.75,0.353958,1,0
$1.75,0.353958,2,0
..\..\JOCN-master\task a\images\kellogg's_rice krispies_orignal.jpg,NaN,1,1
..\..\JOCN-master\task a\images\3 musketeers_candy bar.jpg,NaN,2,1
$0.75,0.353958,1,0
$1.25,0.353958,2,0
$1.75,0.353958,1,0
$1.75,0.353958,2,0
$1.75,0.353958,1,0
$1.75,0.353958,2,0
$1.75,0.353958,1,0
$1.25,0.353958,2,0
$1.75,0.353958,2,0
$1.75,0.353958,1,0
..\..\JOCN-master\task a\images\snickers_milk chocolate_candy bar.jpg,NaN,2,1
$1.25,0.353958,1,0
$1.75,0.353958,1,0
$1.75,0.353958,2,0
$1.25,0.353958,2,0
$1.75,0.353958,1,0
$1.75,0.353958,2,0
$0.75,NaN,1,1
$0.75,-1.824247,1,0
..\..\JOCN-master\task a\images\cheez-it_white_cheddar.JPG,0.353958,2,0
$0.75,NaN,1,1
..\..\JOCN-master\task a\images\keebler_chips_deluxe.jpg,NaN,2,1
$1.75,0.353958,1,0
$1.25,0.353958,1,0
$1.75,0.353958,2,0
$1.5,0.353958,2,0
..\..\JOCN-master\task a\images\m&m's_peanut.jpg,NaN,2,1
$1.25,0.353958,1,0
$1.0,0.353958,2,0
$1.75,0.353958,2,0
$1.5,NaN,2,1
$1.75,0.353958,1,0
..\..\JOCN-master\task a\images\kind bar_peanut butter_bar.jpg,NaN,1,1
..\..\JOCN-master\task a\images\chex mix_original_traditional.jpg,NaN,2,1
$1.75,0.353958,2,0
$1.75,0.353958,1,0
$1.75,0.353958,1,0
..\..\JOCN-master\task a\images\mini_fudge_stripes.jpg,NaN,1,1
..\..\JOCN-master\task a\images\belvita_blueberry.JPG,NaN,1,1
$1.75,0.353958,1,0
$1.25,0.353958,2,0
$1.5,0.353958,2,0
$1.75,0.353958,2,0
$1.0,NaN,1,1
$0.75,NaN,1,1
$1.75,0.353958,2,0
$1.75,0.353958,2,0
..\..\JOCN-master\task a\images\mini_fudge_stripes.jpg,NaN,1,1
$0.75,NaN,1,1
$1.25,0.353958,2,0
$0.5,NaN,2,1
$1.0,0.353958,1,0
$1.75,0.353958,1,0
$1.5,0.353958,1,0
$1.75,0.353958,2,0
$1.75,0.353958,1,0
$1.75,0.353958,2,0
$1.75,0.353958,1,0
$1.25,NaN,1,1
$0.75,0.353958,2,0
$1.75,0.353958,2,0
$1.5,NaN,2,1
$1.75,0.353958,2,0
$1.75,0.353958,1,0
$1.75,0.353958,2,0
$1.5,0.353958,2,0
$1.25,NaN,1,1
$1.5,0.353958,2,0
$1.25,0.353958,2,0
$1.25,0.353958,1,0
$1.75,0.353958,1,0
$1.25,0.353958,2,0
$1.25,NaN,1,1
..\..\JOCN-master\task a\images\kind_almond_butter.jpg,NaN,2,1
$1.75,0.353958,1,0
$1.75,0.353958,2,0
..\..\JOCN-master\task a\images\skittles_sour_candy.jpg,NaN,1,1
$1.75,0.353958,1,0
$1.5,0.353958,2,0
$1.0,NaN,2,1
$1.5,0.353958,1,0
$1.75,0.353958,2,0
$1.5,0.353958,2,0
$1.75,0.353958,1,0
$1.25,0.353958,2,0
$1.75,0.353958,2,0
$1.5,NaN,2,1
$0.75,NaN,1,1
$1.25,0.353958,1,0
