snackName,rating,choseFor,pcResponse
$1.5,NaN,1,1
$1.75,0.006477,1,0
$0.5,NaN,1,1
$1.25,0.006477,2,0
..\..\JOCN-master\task a\images\grandmas_oatmeal raisin_cookies.jpg,-0.770753,1,0
$1.75,0.783707,1,0
$1.75,0.783707,2,0
$1.75,0.783707,2,1
$1.75,0.006477,2,0
$1.25,NaN,2,1
$1.75,0.783707,2,0
$1.75,0.783707,1,0
..\..\JOCN-master\task a\images\oreo_thin_crisps.jpg,NaN,2,1
$1.75,0.783707,2,0
..\..\JOCN-master\task a\images\kitkat_crisp wafers_milk choc.jpg,-1.547983,1,0
$1.75,0.783707,2,0
..\..\JOCN-master\task a\images\hersheys_milk choc_almond.jpg,-0.770753,2,0
$1.75,1.560937,2,0
..\..\JOCN-master\task a\images\nabisco_ritz bits_cookies.jpg,NaN,1,1
$0.5,NaN,1,1
$1.75,0.783707,1,0
..\..\JOCN-master\task a\images\chex mix_original_traditional.jpg,-1.547983,2,0
$1.25,NaN,1,1
$1.75,0.783707,1,0
..\..\JOCN-master\task a\images\kars_all_energy.jpg,0.006477,1,0
$1.25,NaN,2,1
$1.5,NaN,2,1
$1.5,NaN,2,1
$1.5,0.783707,2,0
$1.75,0.783707,1,0
$0.75,NaN,1,1
$1.5,0.006477,2,0
..\..\JOCN-master\task a\images\sunchips_harvest cheddar_chips.jpg,-1.547983,1,0
$1.25,NaN,2,1
$1.75,0.783707,1,0
$1.75,0.783707,2,0
$1.75,0.006477,1,0
..\..\JOCN-master\task a\images\planters_salted_peanuts.jpg,-1.547983,1,0
$1.75,0.006477,2,0
..\..\JOCN-master\task a\images\sun chips_garden salsa_chips.jpg,NaN,2,1
..\..\JOCN-master\task a\images\austin_cheddar cheese_cheese cracker.jpg,NaN,2,1
$1.75,0.783707,2,0
..\..\JOCN-master\task a\images\reeses_peanut butter cups_milk choc.jpg,-1.547983,1,0
..\..\JOCN-master\task a\images\welch's_mixed fruit_fruit snacks.jpg,-1.547983,2,0
..\..\JOCN-master\task a\images\doritos_cool ranch_chips.jpg,-1.547983,2,0
$1.75,0.006477,1,0
$0.75,NaN,2,1
..\..\JOCN-master\task a\images\keebler_fudge_stripes.jpg,NaN,2,1
$1.75,0.783707,2,0
$0.5,NaN,1,1
$1.75,0.783707,1,0
..\..\JOCN-master\task a\images\austin_cheddar cheese_cheese cracker.jpg,-1.547983,2,0
$1.5,0.006477,1,0
..\..\JOCN-master\task a\images\grandma's_peanut butter_cookies.jpg,-0.770753,1,0
$1.75,0.783707,1,0
$1.25,NaN,1,1
..\..\JOCN-master\task a\images\kars_raisin_almond_cashew_mix.jpg,-0.770753,1,0
..\..\JOCN-master\task a\images\black_forest_gummies.jpg,-1.547983,1,1
$1.75,0.783707,1,0
$1.5,NaN,1,1
$1.75,NaN,1,1
$1.25,NaN,1,1
..\..\JOCN-master\task a\images\oreo_thin_crisps.jpg,-1.547983,1,0
..\..\JOCN-master\task a\images\famous_amos_chocolate_chip.jpg,NaN,1,1
..\..\JOCN-master\task a\images\reeses_peanut butter cups_milk choc.jpg,-0.770753,1,0
..\..\JOCN-master\task a\images\planters_salted_cashews.jpg,NaN,1,1
$1.75,0.783707,1,0
$1.25,0.783707,2,0
$1.75,0.783707,2,0
..\..\JOCN-master\task a\images\belvita_golden_oats.JPG,NaN,2,1
..\..\JOCN-master\task a\images\emerald_dark_chocolate_almonds.jpg,0.006477,1,0
..\..\JOCN-master\task a\images\cascadian_farm_granola.jpg,-0.770753,2,0
$1.75,0.006477,2,0
$1.5,NaN,1,1
..\..\JOCN-master\task a\images\m&m's_peanut.jpg,NaN,2,1
$1.25,NaN,2,1
..\..\JOCN-master\task a\images\reeses_peanut butter cups_milk choc.jpg,-0.770753,1,0
$1.75,0.783707,1,0
$1.75,0.783707,1,0
..\..\JOCN-master\task a\images\kashi_chocolate almond _bars.jpg,NaN,2,1
..\..\JOCN-master\task a\images\kars_raisin_almond_cashew_mix.jpg,-1.547983,1,0
..\..\JOCN-master\task a\images\oreo_thin_crisps.jpg,NaN,1,1
1.0,-1.547983,2,1
$1.75,0.006477,1,0
..\..\JOCN-master\task a\images\belvita_golden_oats.JPG,-1.547983,2,0
..\..\JOCN-master\task a\images\kitkat_crisp wafers_milk choc.jpg,-1.547983,1,0
..\..\JOCN-master\task a\images\cheetos_crunchy_chips.jpg,-2.325213,2,0
..\..\JOCN-master\task a\images\pringles_the original_potato crisps.jpg,NaN,1,1
$1.5,0.006477,2,0
$1.5,0.783707,1,0
$1.5,0.783707,2,0
..\..\JOCN-master\task a\images\oreo_thin_crisps.jpg,NaN,2,1
$1.5,0.006477,1,0
..\..\JOCN-master\task a\images\nutrigrain_strawberry_bar.jpg,-1.547983,2,0
..\..\JOCN-master\task a\images\kind_almond_butter.jpg,NaN,2,1
$1.25,0.006477,1,0
$1.0,NaN,1,1
$1.75,0.006477,1,0
..\..\JOCN-master\task a\images\garden_veggie straws_zesty ranch.jpg,NaN,1,1
$1.75,0.783707,1,0
$1.5,0.783707,2,0
..\..\JOCN-master\task a\images\keebler_chips_deluxe.jpg,NaN,2,1
..\..\JOCN-master\task a\images\fiber one_lemon_ bar.jpg,NaN,1,1
..\..\JOCN-master\task a\images\wheat_thins.jpg,NaN,2,1
..\..\JOCN-master\task a\images\belvita_golden_oats.JPG,NaN,1,1
$0.75,NaN,1,1
..\..\JOCN-master\task a\images\nabisco_chips ahhoy_mini.jpg,NaN,2,1
..\..\JOCN-master\task a\images\kind_almond_butter.jpg,NaN,2,1
$1.25,0.783707,2,0
$1.5,0.783707,2,0
..\..\JOCN-master\task a\images\kind_almond_butter.jpg,NaN,1,1
$1.25,NaN,2,1
$1.75,0.783707,1,0
$1.25,1.560937,2,1
$1.25,0.006477,1,0
..\..\JOCN-master\task a\images\larabar_cashew_cookie_bar.jpg,-0.770753,1,0
..\..\JOCN-master\task a\images\larabar_peanut_butter_cookie_bar.jpg,-0.770753,1,0
..\..\JOCN-master\task a\images\austin_peanut butter_cheese cracker.jpg,-0.770753,2,0
$1.5,NaN,2,1
